timestamp,local_round,n_records_in_batch,local_train_time,model_delta_norm,total_records_seen,cpu_percent,rx_drop,tx_drop,rx_bytes,tx_bytes,tcp_retrans_segs
1761477781.285951,172,1,0.0104,202.168538,1260,14.8,0,0,306207,356698,0
1761477781.3056364,170,1,0.0107,193.893437,1260,24.8,0,0,304679,355150,0
1761477782.3092093,173,1,0.0101,191.388297,1266,12.8,0,0,307592,358253,0
1761477782.835968,171,1,0.0102,194.034385,1266,9.6,0,0,306065,356704,0
1761477784.3656583,172,1,0.0111,195.718712,1272,9.9,0,0,307451,358259,0
1761477784.366214,174,3,0.0322,191.66431,1284,8.5,0,0,310528,360904,0
1761477784.8929067,173,2,0.0209,203.789776,1284,14.4,0,0,309613,360362,0
1761477786.4136903,175,1,0.011,179.428115,1290,12.9,0,0,312536,364441,0
1761477786.9217026,174,1,0.0153,190.584476,1290,11.2,0,0,311556,363821,0
1761477787.4372737,176,1,0.011,189.74451,1296,13.3,0,0,313922,365994,0
1761477787.4576342,175,1,0.0101,186.350445,1296,17.6,0,0,312942,365376,0
1761477788.4641035,177,2,0.0203,190.887983,1308,7.9,0,0,316084,368094,0
1761477788.9936802,176,2,0.0234,188.617852,1308,7.9,0,0,315104,367479,0
1761477789.9869714,178,1,0.0106,192.905028,1314,9.9,0,0,317337,369588,0
1761477790.5243487,177,1,0.0101,192.269108,1314,12.2,0,0,316489,369034,0
1761477790.529789,179,1,0.0184,201.937501,1320,14.4,0,0,319479,372980,0
1761477791.0454292,178,1,0.0115,203.114262,1320,20.6,0,0,318499,372361,0
1761477792.5690808,180,2,0.0209,197.463768,1332,21.4,0,0,321642,375083,0
1761477793.0789008,179,2,0.0211,189.810448,1332,18.4,0,0,320661,374464,0
1761477793.0860584,181,1,0.0104,177.714856,1338,12.5,0,0,323028,376642,0
1761477793.5972726,180,1,0.0107,187.888507,1338,20.2,0,0,322047,376019,0
1761477794.6136816,182,1,0.0102,185.78955,1344,10.3,0,0,324415,378197,0
1761477795.1146414,181,1,0.0101,202.456282,1344,6.3,0,0,323434,377574,0
1761477796.1542704,183,1,0.013,181.2221,1350,10.2,0,0,326424,381619,0
1761477796.6728358,182,1,0.0102,197.819555,1350,13.3,0,0,325443,381001,0
1761477796.6832666,184,2,0.0209,190.424252,1362,16.2,0,0,328587,383719,0
1761477797.1995943,183,2,0.0203,200.006114,1362,17.8,0,0,327605,383103,0
1761477798.718981,185,1,0.011,204.769399,1368,12.6,0,0,329974,385273,0
1761477799.2199912,184,1,0.0111,192.323233,1368,10.7,0,0,328992,384661,0
1761477799.2410326,186,1,0.0155,195.160719,1374,12.6,0,0,331359,386827,0
1761477799.7417152,185,1,0.0102,195.984623,1374,13.6,0,0,330377,386216,0
1761477800.757904,186,1,0.0101,194.904916,1380,8.5,0,0,331565,387639,0
1761477800.7757518,187,2,0.0201,196.014246,1386,9.2,0,0,334079,390735,0
1761477801.2770488,187,1,0.0113,181.901161,1386,9.7,0,0,333706,391131,0
1761477802.29283,188,1,0.0102,202.245465,1392,11.9,0,0,335465,392292,0
1761477802.8018155,188,1,0.0115,197.609682,1392,10.9,0,0,335091,392686,0
1761477802.805748,189,1,0.0102,198.772576,1398,7.9,0,0,336851,393846,0
1761477803.3442276,189,1,0.0123,202.268317,1398,17.0,0,0,336477,394241,0
1761477804.8417237,190,2,0.0212,200.186532,1410,10.2,0,0,339011,395948,0
1761477804.860195,190,1,0.0103,188.679941,1404,8.3,0,0,337862,395796,0
1761477805.3697035,191,1,0.0104,206.164061,1416,9.7,0,0,340396,397504,0
1761477805.3772163,191,1,0.0119,212.879935,1410,10.9,0,0,339249,397350,0
1761477805.8930655,192,1,0.0107,191.586211,1416,24.0,0,0,341191,400707,0
1761477806.8918436,192,1,0.0102,207.08549,1422,14.4,0,0,342339,400865,0
1761477807.4134517,193,1,0.0104,185.152052,1422,8.3,0,0,342577,402262,0
1761477808.4111423,193,1,0.0102,194.558018,1428,7.7,0,0,343725,402418,0
1761477808.9372656,194,2,0.0232,198.331668,1440,7.8,0,0,345888,404521,0
1761477808.9435859,194,2,0.0211,188.123314,1434,7.9,0,0,344739,404364,0
1761477809.4675014,195,1,0.0104,205.675236,1440,21.2,0,0,346127,405921,0
1761477810.9602177,195,1,0.0103,206.049892,1446,11.7,0,0,347898,407947,0
1761477811.47406,196,1,0.0102,186.266347,1452,10.0,0,0,349283,409502,0
1761477811.491845,196,1,0.0147,192.030284,1446,9.3,0,0,348207,409349,0
1761477812.009936,197,1,0.0103,192.295689,1452,21.4,0,0,349593,410903,0
1761477813.00116,197,2,0.0202,194.873569,1464,15.8,0,0,351445,411605,0
1761477813.0290284,198,1,0.0101,172.589173,1458,12.4,0,0,350976,412457,0
1761477813.5503042,199,1,0.0126,194.735647,1464,5.9,0,0,352363,414012,0
1761477814.518284,198,1,0.0102,192.468387,1470,10.7,0,0,352900,413162,0
1761477815.0371826,199,1,0.0103,184.067163,1476,5.8,0,0,354287,414715,0
1761477815.0711534,200,1,0.0111,195.551493,1470,10.9,0,0,353819,415567,0
1761477815.5953848,201,1,0.0104,185.889023,1476,17.5,0,0,355206,417122,0
1761477817.0630734,200,2,0.0202,182.729355,1488,14.0,0,0,357072,418686,0
1761477817.1316319,202,1,0.0121,181.728245,1482,12.5,0,0,357215,420549,0
1761477817.575971,201,1,0.0103,188.429081,1494,9.9,0,0,358458,420246,0
1761477817.6536136,203,1,0.0107,191.5643,1488,13.6,0,0,358602,422104,0
1761477818.1749845,204,1,0.0112,184.865205,1494,22.3,0,0,359988,423657,0
1761477819.093845,202,1,0.0101,184.081148,1500,15.3,0,0,359845,421800,0
1761477819.6974227,205,1,0.0101,192.798306,1500,7.9,0,0,361374,425211,0
1761477820.608941,203,1,0.0101,182.245813,1506,7.6,0,0,361854,425129,0
1761477821.132052,204,2,0.0202,187.618896,1518,7.7,0,0,364014,427231,0
1761477821.226687,206,2,0.0226,194.136647,1512,8.9,0,0,364159,429085,0
1761477821.7475498,207,1,0.011,191.663741,1518,23.5,0,0,365480,430575,0
1761477823.1476855,205,1,0.0102,200.595846,1524,15.8,0,0,365401,428789,0
1761477823.661653,206,1,0.0102,206.25912,1530,35.0,0,0,366787,430344,0
1761477823.7716162,208,1,0.012,190.958722,1524,18.1,0,0,366936,432128,0
1761477824.298198,209,1,0.0111,195.225225,1530,18.1,0,0,368322,433682,0
1761477825.1867473,207,2,0.0201,189.446178,1542,12.7,0,0,368950,432446,0
1761477825.320817,210,1,0.0102,185.454256,1536,10.5,0,0,369708,435236,0
1761477825.8379717,211,1,0.0103,194.282512,1542,11.7,0,0,371095,436791,0
1761477826.7003593,208,1,0.0103,196.766246,1548,15.3,0,0,370815,435839,0
1761477827.2158692,209,1,0.0102,206.273809,1554,6.8,0,0,372202,437394,0
1761477827.363242,212,1,0.0121,184.646554,1548,13.6,0,0,373102,440313,0
1761477827.8773985,213,1,0.0111,199.891725,1554,9.9,0,0,374489,441866,0
1761477829.2449522,210,2,0.0204,203.986491,1566,9.7,0,0,374363,439497,0
1761477829.3990023,214,1,0.0115,184.346583,1560,8.6,0,0,375875,443421,0
1761477829.7654572,211,1,0.0102,183.462802,1572,12.7,0,0,375749,441053,0
1761477829.928977,215,1,0.0137,188.482287,1566,16.2,0,0,377905,445458,0
1761477830.4542842,216,1,0.0116,218.757219,1572,26.7,0,0,378647,446531,0
1761477831.2822201,212,1,0.0103,195.49473,1578,18.7,0,0,377829,444478,0
1761477831.990793,217,1,0.0108,202.633754,1578,12.5,0,0,380655,449961,0
1761477832.8017416,213,1,0.0102,208.100451,1584,8.6,0,0,379216,446031,0
1761477833.0147636,218,1,0.0115,186.986535,1584,8.4,0,0,382041,451514,0
1761477833.3276944,214,2,0.0203,199.931405,1596,9.7,0,0,381377,448135,0
1761477833.5301898,219,1,0.0109,199.285715,1590,15.7,0,0,383426,453068,0
1761477834.0496602,220,1,0.0107,201.037125,1596,28.4,0,0,384813,454622,0
1761477835.352624,215,1,0.0107,183.138251,1602,16.5,0,0,382941,449690,0
1761477835.867798,216,1,0.0104,204.180337,1608,7.9,0,0,384949,453014,0
1761477836.077943,221,2,0.0202,193.069853,1608,10.3,0,0,387669,458499,0
1761477837.3956733,217,2,0.0202,195.801919,1620,19.9,0,0,387112,455116,0
1761477837.5991697,222,1,0.0102,194.710103,1614,20.0,0,0,389161,460058,0
1761477838.1250358,223,1,0.0132,186.097481,1620,33.7,0,0,390547,461613,0
1761477838.9120011,218,1,0.0101,205.589938,1626,31.0,0,0,389240,456673,0
1761477839.1539085,224,1,0.0106,183.226998,1626,30.8,0,0,392534,463238,0
1761477839.4283705,219,1,0.0102,198.539458,1632,20.2,0,0,390627,458228,0
1761477840.1766646,225,1,0.0114,200.094108,1632,49.8,0,0,393921,464793,0
1761477841.4450912,220,1,0.0103,221.925772,1638,57.3,0,0,392711,461729,0
1761477841.7301166,226,1,0.0218,192.5085,1638,50.0,0,0,395929,468216,0
1761477841.968994,221,2,0.0202,195.994695,1650,41.7,0,0,394799,463759,0
1761477842.274737,227,2,0.0201,198.785968,1650,52.8,0,0,398092,470317,0
1761477843.9848409,222,1,0.0103,202.003223,1656,47.7,0,0,396186,465316,0
1761477844.2960095,228,1,0.0111,190.059017,1656,53.7,0,0,399478,471877,0
1761477845.0096967,223,2,0.0204,189.339259,1668,57.7,0,0,398345,467418,0
1761477845.326169,229,2,0.0219,198.180826,1668,39.3,0,0,401639,473979,0
1761477846.0266619,224,1,0.0107,199.241151,1674,43.1,0,0,400355,470944,0
1761477846.3554354,230,1,0.0159,187.834139,1674,43.0,0,0,403649,477503,0
1761477848.0567894,225,2,0.0203,205.470381,1686,12.9,0,0,402588,473117,0
1761477848.4103591,231,2,0.0201,202.745369,1686,11.8,0,0,405952,479606,0
1761477849.072544,226,1,0.0103,189.453081,1692,36.3,0,0,403972,474676,0
1761477849.428646,232,1,0.0102,191.64874,1692,47.0,0,0,407338,481163,0
1761477850.0880463,227,1,0.0103,191.106469,1698,24.5,0,0,405359,476229,0
1761477850.449467,233,1,0.0118,201.954897,1698,11.4,0,0,408725,482716,0
1761477851.1033585,228,1,0.0102,201.328543,1704,16.8,0,0,407507,479547,0
1761477851.465289,234,1,0.0103,195.469054,1704,15.9,0,0,410804,486041,0
1761477852.1169329,229,1,0.0101,214.856115,1710,12.6,0,0,408894,481102,0
1761477852.4855423,235,1,0.0109,197.774793,1710,13.0,0,0,412190,487596,0
1761477853.1304667,230,1,0.0103,189.271901,1716,12.4,0,0,410280,482657,0
1761477853.5243506,236,1,0.0101,210.79847,1716,12.1,0,0,413576,489151,0
1761477854.1562145,231,2,0.0202,188.849828,1728,11.9,0,0,412441,484760,0
1761477854.5552742,237,2,0.0233,200.683343,1728,15.8,0,0,415738,491253,0
1761477856.1760519,232,1,0.0103,173.317835,1734,19.1,0,0,414450,488188,0
1761477856.5898192,238,1,0.0102,182.684649,1734,17.7,0,0,417748,494676,0
1761477857.2033741,233,2,0.0203,199.20756,1746,14.0,0,0,416610,490290,0
1761477857.6186874,239,2,0.0202,201.06375,1746,11.5,0,0,419910,496779,0
1761477858.2197785,234,1,0.0102,199.743454,1752,13.4,0,0,417996,491849,0
1761477858.6358726,240,1,0.0102,196.129956,1752,14.3,0,0,421297,498336,0
1761477860.2462513,235,2,0.0209,205.336592,1764,12.4,0,0,420228,493952,0
1761477860.692133,241,2,0.0227,190.444473,1764,21.8,0,0,423530,500439,0
1761477861.2608306,236,1,0.0102,204.865687,1770,35.3,0,0,422237,497283,0
1761477861.710217,242,1,0.0102,215.410329,1770,15.9,0,0,425537,503761,0
1761477862.2749977,237,1,0.0104,199.92212,1776,9.4,0,0,423624,498838,0
1761477862.7276936,243,1,0.0103,191.41899,1776,8.0,0,0,426923,505314,0
1761477863.2892606,238,1,0.0101,199.523064,1782,6.5,0,0,425080,500392,0
1761477863.74429,244,1,0.0103,185.469837,1782,6.4,0,0,428379,506868,0
1761477864.3142374,239,1,0.0104,193.199352,1788,11.3,0,0,426467,501947,0
1761477864.764944,245,1,0.0103,184.717453,1788,12.9,0,0,429765,508423,0
1761477865.33099,240,1,0.0101,197.208418,1794,10.0,0,0,427852,503502,0
1761477865.7871518,246,1,0.0101,189.223831,1794,9.4,0,0,431151,509976,0
1761477866.3556235,241,2,0.0204,194.640103,1806,25.6,0,0,430637,507473,0
1761477866.8187969,247,2,0.0205,192.343389,1806,25.5,0,0,433936,513976,0
1761477868.3757932,242,1,0.0104,192.529664,1812,11.5,0,0,432024,509032,0
1761477868.8419948,248,1,0.0108,206.313687,1812,20.6,0,0,435323,515536,0
1761477869.4029126,243,2,0.0203,195.963851,1824,30.7,0,0,434186,511135,0
1761477869.8740835,249,2,0.0203,194.321708,1824,11.7,0,0,437484,517573,0
1761477870.4184678,244,1,0.0103,194.716379,1830,13.9,0,0,435573,512695,0
1761477870.9081895,250,1,0.0102,190.883171,1830,15.1,0,0,438871,519131,0
1761477872.447476,245,2,0.0202,195.841516,1842,10.0,0,0,438358,516763,0
1761477872.9381618,251,2,0.0214,189.41496,1842,8.7,0,0,441656,523208,0
1761477873.466278,246,1,0.0101,216.638229,1848,23.0,0,0,439744,518320,0
1761477873.958897,252,1,0.0101,195.405064,1848,40.1,0,0,443042,524767,0
1761477874.4920812,247,1,0.0101,185.181965,1854,26.6,0,0,441130,519875,0
1761477874.9803371,253,1,0.0164,201.488536,1854,9.0,0,0,444428,526322,0
1761477875.509147,248,1,0.0102,205.719078,1860,10.4,0,0,442516,521428,0
1761477876.0179148,254,1,0.018,200.544285,1860,11.8,0,0,445814,527875,0
1761477876.5278692,249,1,0.0101,198.901596,1866,14.5,0,0,444525,524758,0
1761477877.0436866,255,1,0.0107,203.609338,1866,18.0,0,0,447679,531168,0
1761477877.546019,250,1,0.0102,194.89154,1872,12.9,0,0,445911,526313,0
1761477878.071148,256,1,0.0102,196.908377,1872,10.3,0,0,449065,532723,0
1761477878.5744367,251,2,0.0204,194.779225,1884,12.4,0,0,448073,528414,0
1761477879.097997,257,2,0.0208,190.559433,1884,13.4,0,0,451228,534826,0
1761477880.5973136,252,1,0.0101,218.4091,1890,12.0,0,0,449459,529970,0
1761477881.1308637,258,1,0.0106,196.949364,1890,23.1,0,0,453238,538260,0
1761477881.6234171,253,2,0.0202,194.223262,1902,38.5,0,0,452243,533944,0
1761477882.1685903,259,2,0.022,190.909396,1902,23.6,0,0,455400,540363,0
1761477882.6424503,254,1,0.0101,214.490857,1908,21.9,0,0,453630,535501,0
1761477883.1974099,260,1,0.0104,182.752604,1908,14.4,0,0,456787,541920,0
1761477884.670469,255,2,0.0204,207.167682,1920,7.2,0,0,455792,537604,0
1761477885.2359722,261,2,0.0222,199.93666,1920,7.2,0,0,459020,544023,0
1761477885.687983,256,1,0.0103,201.039793,1926,20.9,0,0,457801,541034,0
1761477886.2697203,262,1,0.0106,185.246622,1926,47.3,0,0,460963,547389,0
1761477886.706863,257,1,0.0107,169.141644,1932,42.6,0,0,459187,542589,0
1761477887.292752,263,1,0.0116,209.858083,1932,20.3,0,0,462350,548943,0
1761477887.7249742,258,1,0.0102,196.432041,1938,15.4,0,0,460572,544143,0
1761477888.3122265,264,1,0.0104,211.755041,1938,12.4,0,0,463735,550498,0
1761477888.739055,259,1,0.0102,198.020807,1944,11.9,0,0,461958,545699,0
1761477889.3388186,265,1,0.0115,188.649574,1944,12.8,0,0,465122,552053,0
1761477889.7530258,260,1,0.0103,202.85554,1950,14.0,0,0,463342,547253,0
1761477889.8607574,266,1,0.0103,197.753893,1950,15.4,0,0,466508,553606,0
1761477890.778657,261,2,0.0206,199.914627,1962,14.8,0,0,466127,551316,0
1761477891.3985305,267,2,0.0245,196.75821,1962,15.5,0,0,469294,557579,0
1761477892.7989552,262,1,0.0102,193.055426,1968,20.7,0,0,467584,552876,0
1761477893.425601,268,1,0.0102,184.081905,1968,29.8,0,0,470751,559138,0
1761477893.8237636,263,2,0.0201,200.264872,1980,37.7,0,0,469747,554979,0
1761477893.9452507,269,1,0.0105,194.753507,1974,21.4,0,0,472136,560693,0
1761477894.4833767,270,1,0.0302,200.615965,1980,13.2,0,0,473523,562248,0
1761477894.8379714,264,1,0.0102,198.534968,1986,14.4,0,0,471134,556538,0
1761477895.5538125,271,1,0.0102,184.062327,1986,10.8,0,0,474909,563802,0
1761477896.8650782,265,2,0.0202,187.499334,1998,8.5,0,0,473919,560513,0
1761477897.0712602,272,1,0.0102,185.34589,1992,8.3,0,0,476919,567226,0
1761477897.6146667,273,1,0.0102,184.806131,1998,16.8,0,0,478305,568779,0
1761477897.882363,266,1,0.0103,196.625357,2004,13.4,0,0,475305,562071,0
1761477898.128234,274,1,0.0102,188.335343,2004,11.7,0,0,479691,570333,0
1761477898.8972266,267,1,0.0102,187.525457,2010,11.9,0,0,476691,563626,0
1761477899.6439013,275,1,0.0102,203.779592,2010,8.3,0,0,481078,571888,0
1761477899.9150453,268,1,0.0101,203.606096,2016,6.4,0,0,478077,565181,0
1761477900.1602354,276,1,0.0102,209.341215,2016,8.7,0,0,482465,573443,0
1761477900.9306386,269,1,0.0102,185.884036,2022,22.9,0,0,480086,568603,0
1761477901.680132,277,1,0.0102,173.464994,2022,22.7,0,0,484475,576865,0
1761477901.9437196,270,1,0.0101,209.73193,2028,14.9,0,0,481472,570158,0
1761477902.1939447,278,1,0.0103,208.980268,2028,7.8,0,0,485862,578420,0
1761477902.967975,271,2,0.0202,189.789681,2040,10.3,0,0,483635,572260,0
1761477903.2110848,279,1,0.0103,193.43475,2034,11.4,0,0,487249,579974,0
1761477903.7344434,280,1,0.016,186.825176,2040,19.4,0,0,488635,581528,0
1761477904.98725,272,1,0.0102,194.434205,2046,12.0,0,0,485020,573819,0
1761477905.7652075,281,1,0.0101,196.856171,2046,23.1,0,0,490021,583081,0
1761477906.0128732,273,2,0.0202,182.687154,2058,47.5,0,0,487802,577633,0
1761477906.2931924,282,2,0.0209,187.787388,2058,38.5,0,0,492805,586956,0
1761477907.0272026,274,1,0.0103,197.529821,2064,21.0,0,0,489188,579191,0
1761477907.8341446,283,1,0.0105,189.230166,2064,13.4,0,0,494191,588516,0
1761477909.056386,275,2,0.0201,192.383895,2076,7.0,0,0,491351,581293,0
1761477909.3527572,284,1,0.0118,196.708083,2070,7.3,0,0,495576,590071,0
1761477909.8806915,285,1,0.012,190.478693,2076,14.7,0,0,496963,591625,0
1761477910.0708659,276,1,0.0101,212.500956,2082,13.9,0,0,492737,582850,0
1761477910.4048984,286,1,0.0103,194.497798,2082,14.2,0,0,498349,593179,0
1761477911.0856404,277,1,0.0104,192.01835,2088,15.9,0,0,494746,586372,0
1761477911.928876,287,1,0.0131,197.540084,2088,18.1,0,0,500359,596707,0
1761477912.1028943,278,1,0.0102,208.877684,2094,17.1,0,0,496133,587926,0
1761477912.4439676,288,1,0.0102,201.721801,2094,9.7,0,0,501746,598262,0
1761477913.6226847,279,1,0.0103,200.742104,2100,12.4,0,0,497521,589481,0
1761477913.9592655,289,1,0.0102,186.986905,2100,14.1,0,0,503133,599816,0
1761477914.1500497,280,1,0.0102,189.141389,2106,15.4,0,0,498907,591037,0
1761477914.4758809,290,1,0.0103,188.017958,2106,22.3,0,0,504518,601370,0
1761477915.1808336,281,2,0.0201,199.721289,2118,17.0,0,0,500938,593073,0
1761477915.4899511,291,1,0.0101,205.943813,2112,10.9,0,0,505905,602925,0
1761477916.0255222,292,1,0.0312,189.442071,2118,17.0,0,0,507292,604480,0
1761477917.7042263,282,1,0.0103,199.582895,2124,16.1,0,0,503080,596575,0
1761477918.0512192,293,1,0.0101,206.598166,2124,25.1,0,0,509236,607841,0
1761477918.230992,283,2,0.0203,191.981869,2136,55.2,0,0,505243,598678,0
1761477918.576993,294,2,0.0201,186.732583,2136,29.8,0,0,511397,609944,0
1761477919.7542198,284,1,0.0102,178.546803,2142,13.6,0,0,506629,600236,0
1761477920.0941143,295,1,0.0111,199.564082,2142,12.0,0,0,512783,611501,0
1761477921.2725813,285,1,0.0106,189.024808,2148,14.0,0,0,508639,603569,0
1761477921.6154077,296,1,0.0104,208.123184,2148,14.0,0,0,514792,614826,0
1761477921.7886336,286,1,0.0122,208.064681,2154,21.6,0,0,510025,605124,0
1761477922.1349542,297,1,0.011,192.076262,2154,22.3,0,0,516179,616381,0
1761477922.303783,287,1,0.0101,184.259081,2160,21.6,0,0,511411,606679,0
1761477922.671712,298,1,0.0103,219.327874,2160,20.6,0,0,517565,617934,0
1761477923.8201978,288,1,0.0107,198.015511,2166,12.0,0,0,512797,608233,0
1761477924.1889687,299,1,0.0118,190.274762,2166,11.7,0,0,518951,619489,0
1761477924.3347096,289,1,0.0102,204.462961,2172,14.9,0,0,514184,609788,0
1761477924.7028642,300,1,0.0102,191.299463,2172,13.0,0,0,520336,621044,0
1761477925.8502336,290,1,0.0102,210.533252,2178,11.0,0,0,516193,613211,0
1761477926.2330365,301,1,0.0113,193.247652,2178,12.6,0,0,522420,624545,0
1761477926.3709803,291,1,0.0106,188.764519,2184,23.5,0,0,517579,614764,0
1761477926.7501764,302,1,0.0106,195.676042,2184,22.3,0,0,523732,626026,0
1761477927.387403,292,1,0.0104,208.040291,2190,28.6,0,0,518966,616318,0
1761477927.7709904,303,1,0.0104,201.038463,2190,25.7,0,0,525119,627581,0
1761477927.904895,293,1,0.0106,191.913151,2196,13.7,0,0,520353,617872,0
1761477928.287056,304,1,0.0108,206.987106,2196,23.3,0,0,526506,629135,0
1761477929.923376,294,1,0.0102,206.160071,2202,16.0,0,0,521740,619426,0
1761477930.315996,305,1,0.011,180.903616,2202,22.6,0,0,528536,631172,0
1761477930.4483745,295,2,0.0211,190.432659,2214,54.4,0,0,523902,621529,0
1761477930.8412602,306,2,0.0201,194.750568,2214,23.3,0,0,530055,632792,0
1761477931.964445,296,1,0.0102,210.483143,2220,15.3,0,0,525834,624899,0
1761477932.3600194,307,1,0.0103,187.78403,2220,13.6,0,0,532065,636327,0
1761477933.4795856,297,1,0.0103,193.977469,2226,7.3,0,0,527221,626453,0
1761477933.885836,308,1,0.0117,203.612561,2226,7.0,0,0,533452,637881,0
1761477933.9936893,298,1,0.0105,190.262009,2232,13.9,0,0,528608,628009,0
1761477934.4149938,309,2,0.0201,207.328562,2238,17.1,0,0,535616,639984,0
1761477934.5074327,299,1,0.0102,190.311272,2238,19.4,0,0,529994,629563,0
1761477936.0232866,300,1,0.0101,191.015593,2244,12.0,0,0,532004,633092,0
1761477936.4539244,310,1,0.0166,183.665724,2244,22.8,0,0,537416,643223,0
1761477936.5373063,301,1,0.0101,190.141062,2250,64.7,0,0,533391,634647,0
1761477937.0055637,311,1,0.0143,197.678726,2250,36.0,0,0,538803,644778,0
1761477938.0548866,302,1,0.0104,198.268172,2256,13.6,0,0,534778,636202,0
1761477938.5393317,312,2,0.0202,187.364458,2262,11.2,0,0,540966,646881,0
1761477938.5698862,303,1,0.0101,194.961227,2262,15.8,0,0,536163,637757,0
1761477939.588422,304,1,0.0119,197.505782,2268,9.4,0,0,537550,639311,0
1761477940.0577538,313,1,0.0106,178.440081,2268,11.3,0,0,542352,648439,0
1761477940.1057377,305,1,0.0102,188.260542,2274,18.6,0,0,538937,640866,0
1761477940.5901914,314,1,0.0178,209.111542,2274,17.9,0,0,543739,649993,0
1761477942.1224062,306,1,0.0103,191.651712,2280,13.7,0,0,540947,644296,0
1761477942.6211448,315,2,0.0206,193.87356,2286,14.4,0,0,546523,653969,0
1761477942.6482875,307,2,0.0205,195.456944,2292,18.3,0,0,543110,646399,0
1761477943.1388133,316,1,0.0106,199.248761,2292,19.8,0,0,547910,655523,0
1761477944.168767,308,1,0.0105,188.552508,2298,15.0,0,0,544497,647956,0
1761477944.656683,317,1,0.0101,196.077754,2298,12.3,0,0,549297,657078,0
1761477945.689125,309,1,0.0101,194.53297,2304,6.3,0,0,545884,649510,0
1761477946.174817,318,1,0.0107,183.914165,2304,6.3,0,0,551305,660503,0
1761477946.2043355,310,1,0.0111,200.852567,2310,15.7,0,0,547968,652909,0
1761477946.7027996,319,2,0.0217,208.510891,2316,25.7,0,0,553467,662604,0
1761477946.7222912,311,1,0.0107,198.417816,2316,25.5,0,0,549280,654390,0
1761477948.2383175,312,1,0.0109,199.222909,2322,13.0,0,0,550667,655945,0
1761477948.754182,320,1,0.0213,195.226705,2322,24.5,0,0,554853,664163,0
1761477948.7701137,313,1,0.0105,213.476351,2328,56.6,0,0,552054,657500,0
1761477949.272804,321,1,0.0102,193.376597,2328,17.6,0,0,556240,665718,0
1761477950.3058085,314,2,0.0202,188.923331,2340,9.2,0,0,554215,659603,0
1761477950.8068762,322,2,0.0209,191.890926,2340,9.2,0,0,558401,667821,0
1761477951.8288484,315,1,0.0102,204.863678,2346,12.2,0,0,556225,663064,0
1761477952.3266656,323,1,0.0102,202.733215,2346,11.0,0,0,560411,671253,0
1761477952.3428876,316,1,0.0106,191.022387,2352,13.6,0,0,557612,664618,0
1761477952.842774,324,1,0.0109,211.29495,2352,17.5,0,0,561798,672807,0
1761477954.392836,317,2,0.0208,201.915546,2364,12.1,0,0,559774,666721,0
1761477954.9049563,325,2,0.0211,193.728117,2364,23.3,0,0,564034,674983,0
1761477954.9108255,318,1,0.0107,192.991731,2370,61.5,0,0,561161,668280,0
1761477955.4568276,326,1,0.011,193.426162,2370,23.6,0,0,565346,676465,0
1761477956.4494526,319,1,0.0104,192.686371,2376,14.4,0,0,563171,671711,0
1761477956.970953,327,1,0.0103,196.56088,2376,10.3,0,0,567356,679986,0
1761477957.9649343,320,1,0.0102,190.112985,2382,9.3,0,0,564557,673265,0
1761477957.9899964,328,1,0.0111,194.937538,2382,10.9,0,0,568611,681474,0
1761477958.4953651,321,2,0.0201,194.006471,2394,25.0,0,0,566718,675368,0
1761477959.0286176,329,2,0.0204,197.493551,2394,18.5,0,0,570906,683643,0
1761477960.5172062,322,1,0.0111,197.829568,2400,17.0,0,0,568105,676927,0
1761477961.03807,323,1,0.0122,179.558353,2406,58.7,0,0,570114,680352,0
1761477961.0572755,330,2,0.0201,200.744406,2406,28.9,0,0,573070,685748,0
1761477962.5668464,324,2,0.0204,193.830556,2418,16.6,0,0,572277,682454,0
1761477963.095517,331,2,0.0204,191.026744,2418,15.4,0,0,575855,689627,0
1761477964.0955849,325,1,0.0188,189.014075,2424,9.6,0,0,573662,684012,0
1761477964.1172478,332,1,0.0102,200.387954,2424,6.9,0,0,577241,691185,0
1761477964.6141129,326,1,0.0106,199.284949,2430,10.8,0,0,575049,685568,0
1761477965.1430907,333,1,0.0102,189.797663,2430,12.8,0,0,578628,692740,0
1761477966.6483116,327,2,0.0208,191.549487,2442,21.8,0,0,577691,689414,0
1761477967.1648593,328,1,0.0104,188.714021,2448,14.9,0,0,579078,690972,0
1761477967.1815345,334,3,0.0315,201.829347,2448,22.8,0,0,582190,697258,0
1761477968.6839573,329,1,0.0102,187.428226,2454,8.3,0,0,580464,692527,0
1761477969.2113397,335,1,0.0182,170.083198,2454,7.7,0,0,583574,698819,0
1761477970.209444,330,1,0.013,204.773704,2460,6.3,0,0,581850,694081,0
1761477970.2322676,336,1,0.0119,186.870427,2460,6.4,0,0,584960,700373,0
1761477970.7492454,331,2,0.0206,188.878972,2472,34.3,0,0,584012,696181,0
1761477971.2604249,337,2,0.021,187.926643,2472,44.3,0,0,587746,704341,0
1761477972.7772765,332,1,0.0115,180.348856,2478,22.9,0,0,586020,699617,0
1761477973.2953196,333,1,0.0107,207.525667,2484,7.9,0,0,587406,701171,0
1761477973.2960894,338,2,0.0224,196.61468,2484,10.7,0,0,589910,706447,0
1761477974.8473158,334,2,0.0203,188.66246,2496,10.1,0,0,589569,703274,0
1761477975.3395624,339,2,0.0247,198.964331,2496,10.4,0,0,592073,708551,0
